image_id class_id super_class_id path
1 6532 1 bicycle_final/111085122871_0.JPG
2 2186 1 bicycle_final/111085122871_1.JPG
3 6066 1 bicycle_final/111085122871_2.JPG
4 7904 1 bicycle_final/111085122871_3.JPG
5 7946 1 bicycle_final/111085122871_4.JPG
6 6271 1 bicycle_final/111085122871_5.JPG
7 2257 1 bicycle_final/111085122871_6.JPG
8 1 1 bicycle_final/111085122871_7.JPG
9 7892 1 bicycle_final/111265328556_0.JPG
10 2 1 bicycle_final/111265328556_1.JPG
11 5822 1 bicycle_final/111265328556_2.JPG
12 5176 1 bicycle_final/111265328556_3.JPG
13 7737 1 bicycle_final/111265328556_4.JPG
14 11270 1 bicycle_final/111265328556_5.JPG
15 2 1 bicycle_final/111265328556_6.JPG
16 5796 1 bicycle_final/111265348817_0.JPG
17 3743 1 bicycle_final/111265348817_1.JPG
18 8525 1 bicycle_final/111265348817_2.JPG
19 4937 1 bicycle_final/111265348817_3.JPG
20 3 1 bicycle_final/111265348817_4.JPG
21 4 1 bicycle_final/111375616144_0.JPG
22 3913 1 bicycle_final/111375616144_1.JPG
23 879 1 bicycle_final/111375616144_2.JPG
24 607 1 bicycle_final/111375616144_3.JPG
25 4 1 bicycle_final/111375616144_4.JPG
26 10833 1 bicycle_final/111375616144_5.JPG
27 10660 1 bicycle_final/111375616144_6.JPG
28 11285 1 bicycle_final/111375616144_7.JPG
29 4 1 bicycle_final/111375616144_8.JPG
30 5733 1 bicycle_final/111469262153_0.JPG
31 1461 1 bicycle_final/111469262153_1.JPG
32 6 1 bicycle_final/111476691561_0.JPG
33 2365 1 bicycle_final/111476691561_1.JPG
34 6 1 bicycle_final/111476691561_2.JPG
35 46 1 bicycle_final/111476691561_3.JPG
36 10866 1 bicycle_final/111476691561_4.JPG
37 6 1 bicycle_final/111476691561_5.JPG
38 172 1 bicycle_final/111476691561_6.JPG
39 10971 1 bicycle_final/111476691561_7.JPG
40 9124 1 bicycle_final/111476691561_8.JPG
41 6 1 bicycle_final/111476691561_9.JPG
42 4381 1 bicycle_final/111502876121_0.JPG
43 1492 1 bicycle_final/111502876121_1.JPG
44 7 1 bicycle_final/111502876121_10.JPG
45 2262 1 bicycle_final/111502876121_11.JPG
46 7 1 bicycle_final/111502876121_2.JPG
47 7 1 bicycle_final/111502876121_3.JPG
48 4149 1 bicycle_final/111502876121_4.JPG
49 9970 1 bicycle_final/111502876121_5.JPG
50 6634 1 bicycle_final/111502876121_6.JPG
51 7614 1 bicycle_final/111502876121_7.JPG
52 7 1 bicycle_final/111502876121_8.JPG
53 3815 1 bicycle_final/111502876121_9.JPG
54 10405 1 bicycle_final/111570592148_0.JPG
55 8 1 bicycle_final/111570592148_1.JPG
56 6859 1 bicycle_final/111579336659_0.JPG
57 3706 1 bicycle_final/111579336659_1.JPG
58 9 1 bicycle_final/111579336659_2.JPG
59 5743 1 bicycle_final/111579336659_3.JPG
60 10 1 bicycle_final/111584821699_0.JPG
61 10 1 bicycle_final/111584821699_1.JPG
62 10169 1 bicycle_final/111584821699_2.JPG
63 4272 1 bicycle_final/111588452395_0.JPG
64 11 1 bicycle_final/111588452395_1.JPG
65 2180 1 bicycle_final/111588452395_2.JPG
66 5611 1 bicycle_final/111606776603_0.JPG
67 9969 1 bicycle_final/111606776603_1.JPG
68 10189 1 bicycle_final/111606776603_2.JPG
69 13 1 bicycle_final/111611735309_0.JPG
70 13 1 bicycle_final/111611735309_1.JPG
71 13 1 bicycle_final/111611735309_2.JPG
72 9304 1 bicycle_final/111612717975_0.JPG
73 4277 1 bicycle_final/111612717975_1.JPG
74 4568 1 bicycle_final/111612717975_2.JPG
75 14 1 bicycle_final/111612717975_3.JPG
76 2971 1 bicycle_final/111612717975_4.JPG
77 14 1 bicycle_final/111612717975_5.JPG
78 15 1 bicycle_final/111620439270_0.JPG
79 10118 1 bicycle_final/111620439270_1.JPG
80 1222 1 bicycle_final/111620439270_2.JPG
81 6482 1 bicycle_final/111620439270_3.JPG
82 11011 1 bicycle_final/111620439270_4.JPG
83 1369 1 bicycle_final/111620439270_5.JPG
84 2467 1 bicycle_final/111645993618_0.JPG
85 566 1 bicycle_final/111645993618_1.JPG
86 9858 1 bicycle_final/111645993618_2.JPG
87 16 1 bicycle_final/111645993618_3.JPG
88 6554 1 bicycle_final/111646738161_0.JPG
89 10155 1 bicycle_final/111646738161_1.JPG
90 7616 1 bicycle_final/111646738161_2.JPG
91 1464 1 bicycle_final/111646738161_3.JPG
92 970 1 bicycle_final/111646738161_4.JPG
93 6144 1 bicycle_final/111646738161_5.JPG
94 10981 1 bicycle_final/111646738161_6.JPG
95 17 1 bicycle_final/111646738161_7.JPG
96 9640 1 bicycle_final/111646738161_8.JPG
97 1713 1 bicycle_final/111646738161_9.JPG
98 5845 1 bicycle_final/111661598505_0.JPG
99 6879 1 bicycle_final/111661598505_1.JPG
100 18 1 bicycle_final/111661598505_2.JPG
101 18 1 bicycle_final/111661598505_3.JPG
102 19 1 bicycle_final/111661603079_0.JPG
103 4622 1 bicycle_final/111661603079_1.JPG
104 6862 1 bicycle_final/111661603079_2.JPG
105 2331 1 bicycle_final/111661603079_3.JPG
106 2089 1 bicycle_final/111665568771_0.JPG
107 1336 1 bicycle_final/111665568771_1.JPG
108 20 1 bicycle_final/111665568771_2.JPG
109 21 1 bicycle_final/111666161509_0.JPG
110 21 1 bicycle_final/111666161509_1.JPG
111 4597 1 bicycle_final/111672542907_0.JPG
112 22 1 bicycle_final/111672542907_1.JPG
113 2988 1 bicycle_final/111678374084_0.JPG
114 10750 1 bicycle_final/111678374084_1.JPG
115 10824 1 bicycle_final/111678374084_2.JPG
116 23 1 bicycle_final/111678374084_3.JPG
117 6561 1 bicycle_final/111687027218_0.JPG
118 9666 1 bicycle_final/111687027218_1.JPG
